20
0,837 0
50,96 89
365,435 16
129,170 22
254,305 84
209,264 65
87,105 80
348,390 61
496,536 44
405,451 85
183,216 25
35,59 64
154,176 11
222,241 51
94,145 67
644,659 54
284,325 94
717,762 76
55,98 85
14,46 86
0.0 47.2 38.0 45.3 30.8 20.3 19.9 61.6 68.7 45.5 17.4 31.0 31.0 17.0 65.6 35.4 38.0 19.3 23.2 39.2 
52.2 0.0 9.5 84.3 78.0 32.0 41.6 96.8 49.0 74.6 64.6 40.6 75.3 30.2 31.8 65.7 81.3 27.8 60.0 48.9 
40.2 10.9 0.0 77.2 68.8 22.5 32.1 90.6 52.7 65.6 55.5 32.1 65.7 21.5 33.9 59.6 71.7 18.7 52.7 45.6 
48.0 88.1 77.7 0.0 35.1 65.1 64.9 17.2 79.6 79.2 36.0 76.1 50.6 56.8 109.1 21.1 55.7 60.5 24.5 44.6 
34.7 81.7 73.1 35.9 0.0 48.9 43.5 51.6 93.6 45.8 13.4 53.4 16.0 47.9 93.8 41.7 20.6 50.1 31.5 58.9 
21.1 32.6 23.8 67.9 53.4 0.0 10.0 80.7 67.6 44.6 36.3 15.4 43.7 12.8 45.4 52.1 49.4 10.0 41.6 47.5 
20.9 43.8 32.7 67.5 48.4 14.2 0.0 81.4 77.0 34.6 32.2 11.1 35.8 20.8 50.5 55.0 40.8 19.1 43.1 54.2 
63.7 98.4 91.8 21.3 55.0 84.3 85.3 0.0 83.7 96.4 53.3 92.5 67.3 71.4 123.5 31.1 72.2 75.2 39.2 52.0 
71.3 50.2 56.1 81.0 95.9 71.8 80.8 86.9 0.0 111.2 81.8 81.9 99.2 56.5 79.5 58.8 106.3 57.9 63.3 35.8 
45.6 77.9 70.5 84.1 48.2 45.3 37.7 99.4 113.8 0.0 43.8 34.2 30.0 54.6 73.1 77.9 28.0 53.5 65.2 84.7 
17.9 64.7 59.9 39.2 14.0 38.9 33.6 54.9 86.2 44.1 0.0 42.9 18.8 34.4 81.6 35.2 25.8 36.8 23.0 48.4 
33.4 43.2 36.9 80.0 58.1 19.8 14.4 96.7 82.1 34.9 43.3 0.0 43.7 28.3 42.3 65.7 47.6 25.4 54.1 62.9 
32.9 75.9 68.9 55.5 16.2 48.1 36.3 68.1 102.7 35.0 23.8 45.6 0.0 47.0 85.8 53.7 7.1 48.1 41.7 66.9 
18.0 31.6 24.2 58.8 49.1 17.4 23.5 75.2 60.3 59.2 37.3 32.4 51.7 0.0 52.2 41.4 53.6 3.8 32.4 34.6 
70.4 36.0 38.8 112.1 96.8 46.5 52.4 126.2 81.4 77.3 83.8 46.4 88.9 53.9 0.0 92.9 89.9 48.5 84.7 79.4 
37.9 70.2 61.7 24.3 42.9 54.4 56.9 33.3 62.1 80.8 35.3 67.0 58.1 45.9 97.4 0.0 60.3 45.2 12.8 23.5 
40.0 86.3 76.4 60.0 21.3 51.0 41.9 76.9 108.7 30.7 30.1 51.1 11.0 54.6 93.2 63.8 0.0 54.5 48.6 74.0 
23.8 32.7 20.3 61.1 51.5 14.3 20.1 75.7 59.5 54.4 40.4 30.2 49.1 5.1 49.7 49.4 57.4 0.0 36.2 37.9 
24.1 63.7 56.1 27.3 35.7 44.9 47.3 39.5 64.3 66.2 24.1 58.0 42.2 35.0 86.2 16.4 52.3 37.6 0.0 27.8 
43.8 53.0 50.4 44.9 61.5 49.9 57.2 54.5 36.1 86.8 50.6 64.5 70.3 38.3 82.4 27.5 75.8 42.6 29.2 0.0 
