20
0,744 0
656,681 17
217,232 91
365,370 93
290,293 42
75,89 97
386,404 60
481,494 29
317,346 60
390,418 95
17,34 70
1,11 52
134,149 54
53,76 90
566,594 64
105,115 17
164,189 88
271,284 92
288,315 76
35,49 9
0.0 47.4 82.2 53.1 40.7 83.4 51.1 58.7 85.8 65.7 64.3 47.2 61.2 92.0 17.8 35.0 34.7 40.0 69.7 62.7 
49.0 0.0 66.8 64.6 27.1 53.9 81.2 69.6 62.0 24.4 31.0 6.1 46.4 58.9 29.8 39.1 51.0 62.4 42.2 35.9 
85.2 68.6 0.0 41.1 45.8 24.6 68.8 40.0 14.3 50.3 38.4 60.7 22.1 32.5 71.2 99.1 51.2 55.3 26.8 31.3 
57.4 65.0 42.7 0.0 37.6 57.0 28.0 5.7 52.0 63.2 52.8 59.4 31.7 67.0 50.6 81.4 18.7 15.8 48.0 45.2 
43.5 30.2 50.6 40.5 0.0 42.7 57.2 42.5 46.2 29.9 24.5 21.8 23.7 51.2 26.2 53.3 26.5 37.8 29.0 21.9 
85.4 55.8 25.4 61.9 43.4 0.0 84.7 58.0 11.5 31.9 22.9 48.5 26.2 10.0 68.5 91.3 59.9 67.7 13.7 20.9 
55.7 81.3 70.7 30.4 59.6 85.8 0.0 29.0 80.1 86.3 77.5 77.3 58.8 94.8 57.9 85.5 30.7 19.3 74.7 70.8 
61.7 73.8 40.8 6.4 47.0 58.2 30.6 0.0 51.9 66.8 56.0 64.3 33.8 67.9 56.4 87.2 24.4 20.2 50.1 48.1 
89.2 64.0 16.6 56.9 50.8 15.1 84.0 56.3 0.0 41.9 31.3 56.2 25.0 18.2 72.5 97.7 58.4 64.6 19.8 26.5 
68.9 26.5 54.2 66.9 33.7 32.5 90.3 70.3 42.9 0.0 12.2 20.5 35.2 35.1 48.2 63.5 56.0 67.0 23.5 20.4 
68.7 34.3 39.4 52.9 24.7 26.0 79.0 59.4 32.2 13.0 0.0 25.5 23.3 29.0 47.9 68.5 48.3 58.6 11.8 8.3 
50.0 9.1 65.4 60.8 25.3 48.6 79.7 67.1 56.8 22.6 27.4 0.0 40.3 53.9 29.4 43.4 46.8 58.2 36.4 30.0 
62.1 46.5 23.0 34.1 25.9 27.7 62.8 37.9 27.2 39.1 23.6 42.7 0.0 36.3 49.2 77.0 33.9 41.4 16.3 15.0 
93.1 62.9 37.0 67.7 55.7 13.5 97.1 70.8 19.5 39.6 31.9 54.1 41.0 0.0 76.5 97.3 69.7 77.7 22.5 29.3 
17.8 30.8 71.3 54.9 29.3 68.7 59.8 60.6 76.0 53.2 51.2 32.4 50.1 79.8 0.0 30.8 32.4 41.9 54.8 47.6 
38.4 39.3 103.5 81.5 57.9 92.3 86.9 87.2 101.3 65.7 72.7 45.8 79.7 101.4 35.1 0.0 63.0 71.6 78.3 71.2 
37.6 52.6 51.7 20.5 27.1 61.8 33.1 26.1 62.4 57.1 51.3 46.8 36.1 73.0 33.5 63.1 0.0 11.4 47.8 42.6 
44.8 65.6 55.8 19.1 39.8 72.6 22.5 21.7 65.4 69.6 62.0 62.8 44.7 78.1 43.2 72.3 16.1 0.0 56.7 52.2 
72.1 45.1 31.6 52.8 33.3 16.8 75.2 51.6 20.1 24.6 14.6 40.4 16.4 24.1 59.5 80.5 51.3 59.7 0.0 7.2 
65.8 38.5 36.0 45.2 26.6 23.1 71.2 51.4 30.3 22.0 10.2 33.9 19.8 30.3 47.8 73.1 45.6 54.8 7.3 0.0 
