40
0,1071 0
92,101 71
678,710 85
320,340 35
387,415 7
415,436 89
228,246 40
268,285 98
549,561 3
38,48 46
593,615 78
302,339 53
366,387 85
447,460 99
894,927 97
411,425 38
210,227 35
9,32 95
368,394 79
291,301 53
1026,1050 72
54,68 30
391,408 42
52,77 1
708,720 38
807,814 46
514,534 77
330,356 78
185,216 2
353,374 4
473,506 72
177,199 36
142,163 81
175,200 11
113,132 36
154,192 62
58,80 22
315,343 8
483,502 72
643,660 1
0.0 61.5 48.8 73.9 64.6 91.1 81.5 91.3 37.8 51.0 49.2 59.2 81.9 79.3 81.0 86.3 60.2 52.4 58.4 89.8 24.3 66.6 23.4 81.0 36.8 78.8 45.6 76.8 47.6 83.2 83.6 49.7 78.3 27.5 67.3 18.6 47.2 91.6 15.2 78.5 
63.7 0.0 29.1 18.8 12.8 113.1 83.6 84.3 75.1 37.6 37.6 27.0 36.6 19.0 29.2 99.4 97.3 14.4 59.8 108.6 72.2 14.6 79.3 19.9 76.8 49.9 18.3 82.5 26.0 59.0 86.4 74.1 87.7 77.6 77.2 78.5 25.6 71.6 46.2 109.0 
51.4 32.0 0.0 29.9 22.4 84.0 56.0 59.1 49.0 8.9 8.5 10.5 33.2 46.8 33.9 70.7 69.5 14.8 31.0 79.6 50.0 23.3 59.4 46.7 51.2 32.4 15.0 54.2 3.7 39.4 58.8 45.6 59.1 55.3 48.3 61.4 4.4 50.8 35.9 80.1 
77.4 21.8 33.1 0.0 9.3 108.6 75.5 73.4 79.0 35.6 36.4 21.6 18.9 24.1 10.4 93.2 98.7 21.5 55.4 103.5 79.5 7.3 88.2 22.2 81.2 36.2 28.4 75.7 28.8 45.5 78.3 74.3 81.4 84.9 72.4 89.2 28.8 58.0 59.1 107.4 
68.2 13.7 24.8 10.0 0.0 104.4 73.0 72.6 71.3 29.4 29.9 16.4 24.1 25.7 18.2 89.8 92.0 12.2 50.8 99.5 70.9 2.2 79.4 24.9 73.4 37.2 19.1 72.5 20.6 46.4 75.8 67.9 78.0 76.4 68.2 80.0 20.5 59.0 49.7 101.8 
95.6 117.1 88.2 110.3 108.9 0.0 36.6 47.4 53.2 75.5 75.5 88.0 98.2 130.0 106.1 17.5 34.9 98.8 53.6 6.2 67.6 104.4 74.4 129.4 54.6 78.3 97.4 34.1 87.3 72.0 34.6 43.3 28.0 66.5 36.2 83.1 87.8 66.0 93.2 17.1 
84.2 88.4 59.4 76.9 76.2 36.9 0.0 13.7 50.0 47.1 47.8 56.8 62.8 98.5 71.5 19.2 48.5 70.3 26.2 30.5 63.5 72.5 73.8 97.4 52.8 42.4 70.9 5.8 59.7 35.5 2.8 34.9 9.8 65.5 14.9 81.3 60.4 29.7 77.5 43.6 
96.2 86.2 59.8 76.6 73.0 48.2 14.6 0.0 62.4 50.6 51.7 57.4 58.2 97.3 67.6 30.0 62.3 72.2 33.3 41.1 75.2 71.7 85.9 95.7 65.3 37.7 74.1 19.4 62.8 29.1 14.1 47.4 23.2 77.7 27.6 93.0 63.5 19.4 85.5 56.6 
42.3 78.0 51.5 81.5 73.0 55.8 54.8 66.6 0.0 44.3 43.1 58.0 77.9 94.1 81.6 50.0 24.1 61.3 35.2 52.2 14.7 72.4 23.9 94.5 3.0 65.5 56.9 44.4 50.7 65.7 51.3 15.0 44.1 15.5 35.0 32.0 50.9 69.5 42.0 41.0 
55.2 38.6 9.3 36.1 33.2 79.1 51.4 51.6 45.4 0.0 1.7 14.0 34.1 54.7 37.3 61.9 63.0 23.5 22.2 70.9 47.8 29.9 58.0 54.3 46.8 27.8 23.8 45.3 12.6 33.3 49.9 38.7 50.2 52.8 39.6 61.3 13.3 43.7 39.9 72.3 
50.1 38.4 13.3 38.0 33.6 76.2 51.9 54.4 44.9 6.2 0.0 14.9 35.7 55.0 38.5 62.2 62.2 23.3 22.5 71.1 46.2 30.5 56.3 54.7 45.5 29.6 23.0 45.8 12.0 35.0 50.6 38.0 50.6 51.3 39.8 59.5 12.6 45.2 38.2 72.0 
59.8 28.3 14.1 21.9 18.1 91.3 57.4 58.6 58.7 18.5 15.4 0.0 22.7 42.1 23.8 73.3 77.1 15.5 34.4 83.1 60.1 16.4 69.7 41.3 60.4 25.3 19.8 56.1 11.8 33.6 59.6 52.7 61.5 65.4 51.7 71.9 12.2 45.9 45.8 85.9 
82.2 37.5 34.3 20.9 26.8 101.3 66.2 61.9 80.1 38.3 38.9 24.1 0.0 42.2 9.9 81.6 94.2 33.2 47.9 92.5 81.9 22.1 91.9 39.9 80.6 20.6 39.6 64.2 34.3 29.2 65.4 69.9 70.2 87.0 63.1 94.5 34.7 40.9 68.3 99.7 
80.8 20.1 50.9 27.1 29.7 132.9 100.9 98.8 96.7 59.2 57.8 43.5 44.4 0.0 32.5 115.5 116.0 32.9 76.4 125.2 91.1 26.0 98.0 3.2 95.8 60.3 37.3 98.1 44.2 69.6 101.3 92.4 103.7 96.6 93.8 96.8 43.8 82.1 64.1 127.0 
