40
0,910 0
61,71 12
124,156 52
279,310 51
323,361 21
418,468 95
324,363 74
849,865 30
138,189 93
525,539 35
232,254 25
533,554 33
315,340 3
75,116 93
182,204 75
144,197 31
497,536 75
93,116 48
747,785 50
77,98 63
729,735 54
889,893 83
453,473 39
167,194 41
312,331 97
35,78 77
21,64 69
141,165 9
608,623 80
262,285 56
218,252 39
384,426 83
24,37 86
471,508 59
656,674 56
349,389 78
170,189 1
181,209 76
86,141 49
191,225 50
0.0 18.8 56.0 75.7 27.5 80.2 63.3 37.9 68.9 33.7 82.5 76.2 7.8 57.9 44.3 53.3 24.5 24.2 12.7 20.7 47.0 32.0 50.7 68.0 19.1 18.6 30.6 26.5 60.2 46.6 57.7 30.8 61.8 55.9 66.8 49.8 48.0 16.8 58.1 59.2 
21.5 0.0 44.8 68.3 9.9 69.0 44.5 19.3 72.4 15.8 83.7 71.0 18.4 39.5 26.4 58.8 23.3 42.2 16.6 16.1 32.7 29.2 32.5 62.2 25.3 17.9 13.9 42.5 43.5 29.8 45.9 25.5 61.4 61.9 61.5 31.1 29.4 17.7 40.1 46.4 
56.1 49.4 0.0 25.6 36.2 24.3 44.9 35.6 51.9 33.6 55.0 31.8 49.3 33.9 29.2 48.0 33.5 79.0 43.8 60.8 65.1 27.5 31.4 23.3 69.6 62.8 50.4 63.3 22.8 23.2 2.5 69.0 35.4 50.8 23.9 37.3 35.5 39.8 30.4 78.4 
76.0 72.4 28.2 0.0 60.7 16.5 68.4 61.2 41.9 58.8 37.7 9.6 68.1 57.8 54.8 46.7 51.3 96.3 63.0 84.4 90.7 43.8 56.5 9.3 91.8 85.9 75.5 75.3 45.2 48.7 26.0 93.3 27.7 48.4 11.4 62.5 60.9 58.9 54.1 104.0 
30.9 12.2 39.0 61.4 0.0 60.1 36.5 10.8 70.1 6.2 79.9 64.5 25.0 30.3 16.7 58.0 22.7 51.6 21.2 24.9 33.5 26.3 23.1 55.4 35.1 27.3 15.4 48.3 33.6 19.8 37.1 32.7 57.4 61.2 55.0 22.8 20.8 20.3 30.5 47.6 
80.3 69.5 26.9 20.9 65.0 0.0 58.6 57.6 58.0 56.6 54.2 26.1 73.2 48.9 49.9 60.8 56.9 102.7 67.7 84.9 86.0 50.0 49.6 23.7 94.0 87.0 73.3 84.7 36.0 43.8 23.1 92.5 42.8 62.9 25.9 55.7 54.6 63.7 45.2 98.3 
67.9 49.4 49.3 68.8 36.5 61.5 0.0 25.7 94.8 30.6 99.8 76.2 61.5 11.0 22.2 86.8 56.0 86.3 57.7 52.4 35.9 56.0 15.9 68.1 64.7 56.0 36.0 84.7 23.2 25.0 43.5 53.5 79.0 90.0 68.9 13.8 15.9 56.1 14.5 44.1 
41.5 21.7 36.4 65.6 13.7 60.1 29.4 0.0 76.7 5.2 85.0 66.4 35.8 20.2 8.4 66.0 32.0 61.5 32.0 30.9 29.5 34.0 13.3 57.4 42.5 34.0 16.2 59.1 26.2 13.9 35.7 36.0 62.7 69.2 57.4 12.0 10.1 30.8 21.2 43.2 
71.4 74.3 52.4 43.8 74.6 58.6 98.0 78.5 0.0 72.1 15.8 33.4 61.4 83.9 74.4 16.1 49.1 80.6 58.6 86.0 103.6 43.8 79.3 34.4 88.0 85.6 84.9 53.8 74.4 70.0 54.1 96.6 16.5 14.7 32.4 83.9 81.7 55.7 80.9 117.7 
35.9 19.6 35.4 59.1 10.7 59.2 33.2 6.4 73.7 0.0 80.8 63.4 31.0 24.1 10.6 61.0 26.7 57.7 27.0 29.4 32.7 29.0 16.9 54.4 40.3 32.2 16.8 54.0 27.9 14.4 34.0 36.0 58.4 64.2 54.2 16.8 14.7 25.6 24.4 46.7 
