20
0,783 0
226,269 5
598,624 65
356,379 4
285,299 75
86,124 81
155,185 26
12,60 78
62,99 74
250,286 75
697,737 91
186,220 82
444,470 34
112,125 71
68,88 20
124,145 57
396,426 88
506,544 69
13,39 1
34,86 77
0.0 11.0 65.3 22.2 67.1 44.7 76.1 59.6 15.8 97.9 36.3 95.8 76.6 53.6 55.7 99.4 87.5 63.5 52.6 78.6 
12.8 0.0 60.8 33.2 73.0 43.0 77.4 63.9 7.4 102.0 43.5 99.2 79.6 58.4 59.8 96.4 83.3 65.3 54.3 77.7 
66.2 65.5 0.0 75.5 63.5 24.0 40.1 49.5 53.4 72.1 58.4 66.7 50.3 50.9 47.9 36.9 22.5 36.9 34.5 28.3 
26.3 37.3 77.4 0.0 56.0 51.9 74.3 53.1 36.4 89.4 26.4 88.6 71.5 46.4 49.7 105.0 95.9 61.8 52.3 81.2 
70.9 74.8 68.2 59.6 0.0 46.9 32.8 14.1 69.9 33.8 31.1 34.0 22.9 15.7 16.8 72.8 72.5 27.4 30.0 47.6 
48.4 44.4 27.8 55.5 50.7 0.0 36.7 33.2 36.3 66.0 34.8 61.9 42.3 31.9 30.1 54.8 44.1 26.5 17.6 34.7 
77.9 80.4 45.0 77.8 33.9 41.4 0.0 23.7 71.7 32.0 48.6 26.8 11.6 29.8 25.7 40.0 41.8 12.6 23.4 15.9 
63.6 66.1 53.3 55.7 16.4 37.7 24.1 0.0 59.7 38.2 26.7 36.2 18.3 6.7 4.0 62.2 60.0 14.6 15.9 36.4 
20.3 7.5 56.7 38.5 74.2 40.4 74.6 64.5 0.0 97.4 41.8 94.4 74.6 54.8 55.7 89.2 75.9 59.8 48.9 71.0 
101.2 105.9 75.6 91.4 38.6 70.1 36.1 40.9 99.6 0.0 63.5 5.9 23.6 44.3 42.2 62.9 70.3 39.5 49.3 45.6 
36.6 48.4 58.9 28.3 35.5 37.0 48.9 30.7 42.4 65.4 0.0 62.3 45.1 20.0 23.4 82.4 75.7 36.5 28.4 57.3 
98.5 100.4 68.1 88.9 38.0 63.8 30.4 37.6 99.0 7.5 63.1 0.0 19.8 42.6 40.1 57.0 64.4 35.4 45.8 39.8 
79.8 81.1 50.7 75.1 26.3 44.5 14.7 22.8 78.4 26.6 49.3 23.9 0.0 25.1 21.7 51.0 53.4 15.8 25.9 27.5 
56.5 59.6 52.9 50.0 19.1 32.0 30.5 11.0 56.0 47.8 24.5 42.9 29.8 0.0 4.1 67.1 63.5 19.2 16.4 41.3 
58.0 60.5 48.0 50.1 18.4 32.8 27.8 8.0 59.7 45.6 26.7 43.3 23.1 7.5 0.0 63.0 59.7 15.1 13.5 37.2 
101.7 100.4 39.9 107.6 76.5 57.0 42.4 64.9 89.6 63.5 83.4 57.9 52.9 68.9 65.8 0.0 16.3 47.8 54.0 25.8 
89.1 85.7 24.7 99.7 76.0 45.2 46.5 64.1 80.3 73.6 76.2 66.4 56.1 68.2 61.4 17.4 0.0 45.4 48.2 25.9 
68.3 69.4 37.0 64.5 29.7 30.0 15.5 16.6 60.7 39.9 39.8 36.9 16.0 19.8 17.7 49.0 46.5 0.0 11.0 22.0 
56.7 57.4 35.5 54.7 34.2 22.0 26.6 20.4 49.0 54.0 31.2 47.6 26.2 19.6 16.9 56.2 52.8 15.0 0.0 29.0 
80.7 78.7 28.6 84.0 48.8 37.2 18.8 40.2 75.2 48.1 60.4 44.4 29.9 43.0 39.6 28.2 27.2 22.8 29.9 0.0 
