20
0,14 0
0,818 0
687,725 77
301,368 10
192,234 88
2,56 7
30,74 68
96,120 29
502,524 68
158,193 50
119,151 92
266,283 54
276,329 74
388,396 88
587,634 98
155,175 1
118,155 85
59,87 82
190,224 16
407,450 80
0.0 67.6 73.4 92.2 97.9 92.3 72.0 53.9 69.1 64.1 41.2 41.5 13.7 101.1 69.3 70.1 84.1 90.3 46.1 92.6 
67.7 0.0 57.0 25.3 39.8 32.2 28.1 92.4 40.6 51.3 27.5 34.8 59.7 77.4 60.7 47.6 16.5 65.2 27.1 27.8 
78.2 60.4 0.0 63.0 49.3 49.7 30.9 57.4 16.6 9.4 48.8 72.7 59.6 27.9 7.4 9.4 65.6 17.0 67.9 57.7 
95.1 29.7 65.8 0.0 23.3 16.8 32.9 109.8 47.3 60.9 51.1 59.8 83.1 74.9 68.9 54.1 11.9 64.6 52.1 7.0 
98.0 41.4 49.3 25.1 0.0 7.6 26.8 103.4 37.1 50.6 57.7 73.5 86.6 54.3 56.4 42.2 33.6 45.8 65.9 16.3 
94.1 33.4 52.9 18.9 10.1 0.0 23.2 101.3 35.6 49.5 51.6 66.3 81.4 58.5 56.3 41.6 26.2 48.8 58.7 9.9 
76.9 30.9 35.3 33.0 27.7 25.2 0.0 78.3 14.5 27.9 33.7 54.0 60.1 49.3 36.1 21.6 34.7 37.1 47.2 28.6 
56.7 93.7 60.2 112.1 107.2 102.5 79.0 0.0 66.2 53.1 67.8 84.3 45.9 76.8 50.0 61.7 107.2 71.4 84.8 106.7 
70.5 45.0 21.0 51.2 39.1 39.6 18.0 68.0 0.0 13.8 36.8 60.0 55.9 39.0 21.6 7.1 49.1 26.4 54.3 42.5 
64.9 51.7 12.9 64.4 54.0 52.9 31.8 57.9 14.8 0.0 40.1 64.0 50.4 37.4 9.4 8.6 61.8 26.1 59.6 56.3 
44.6 31.4 48.9 51.1 62.3 54.5 38.5 70.5 40.4 42.8 0.0 23.9 32.2 75.4 49.0 41.4 44.0 62.9 19.9 51.4 
43.5 36.5 77.5 61.9 74.7 70.9 57.0 87.4 64.8 64.9 26.1 0.0 40.3 98.9 72.8 65.1 49.2 86.4 7.7 62.7 
14.1 61.1 62.8 85.4 90.6 84.0 60.2 50.5 59.3 51.1 35.3 40.5 0.0 87.4 55.6 56.6 76.3 76.5 42.8 82.7 
102.8 80.1 30.1 78.2 58.3 59.1 51.4 80.3 41.0 40.6 75.7 102.1 89.7 0.0 32.0 33.9 81.3 12.5 93.4 68.3 
70.6 65.5 11.6 71.6 56.6 59.4 40.7 50.8 24.4 10.1 52.5 75.6 58.7 35.5 0.0 14.8 70.6 22.7 68.7 63.9 
72.5 48.9 13.6 58.4 46.3 43.2 24.6 65.6 7.6 11.4 42.1 68.8 58.7 34.1 18.0 0.0 56.3 21.6 59.8 49.1 
87.9 20.8 69.8 12.5 37.1 29.2 39.1 107.5 52.2 63.0 44.1 50.8 80.0 86.2 75.2 60.5 0.0 70.1 41.7 17.6 
90.8 67.2 20.9 65.1 47.8 52.9 37.6 73.2 28.9 30.5 64.1 89.6 81.0 15.5 26.8 26.2 74.9 0.0 80.8 58.3 
46.3 29.9 71.5 52.2 66.4 62.2 48.6 89.5 54.4 60.6 21.9 11.2 45.7 97.4 73.4 63.4 42.2 81.9 0.0 55.0 
97.4 31.0 61.3 11.9 17.5 12.6 33.2 111.2 45.4 58.3 55.3 64.5 86.3 72.0 68.4 51.3 21.9 61.9 55.7 0.0 
