20
0,714 0
259,280 96
161,187 61
6,27 94
327,338 74
153,173 74
560,569 71
222,245 79
26,47 100
220,232 100
386,400 73
194,226 100
345,374 5
92,102 80
640,670 21
274,281 69
111,133 73
498,511 20
179,200 78
69,84 24
0.0 25.4 61.4 41.1 27.8 62.7 32.3 77.4 27.0 95.9 37.5 72.7 54.5 53.4 8.8 50.2 5.6 19.3 46.0 68.3 
28.5 0.0 60.0 15.7 15.8 37.3 18.2 71.1 3.4 70.7 13.0 48.3 54.8 61.2 34.2 59.1 30.9 10.7 36.5 58.0 
65.6 63.6 0.0 63.2 44.2 73.1 78.2 19.1 63.3 106.4 57.4 69.5 7.3 21.9 63.3 24.3 63.9 51.8 25.8 22.5 
41.4 18.9 67.7 0.0 23.0 21.6 24.2 70.2 14.8 55.6 6.1 33.3 59.4 69.4 49.9 67.9 46.7 24.1 37.5 55.2 
29.8 18.1 46.0 26.9 0.0 41.6 34.0 55.8 19.1 77.2 17.0 47.8 39.1 46.8 34.9 45.1 33.0 9.6 21.4 43.7 
63.0 37.4 74.0 24.1 45.2 0.0 41.6 74.8 36.2 35.7 25.7 15.8 71.3 84.2 71.4 83.5 68.3 45.0 48.2 58.8 
36.0 19.2 83.1 26.8 36.4 46.3 0.0 89.1 15.1 68.7 26.2 56.0 72.8 78.1 40.4 75.7 36.6 27.2 54.6 75.6 
81.4 71.1 21.0 72.3 57.7 77.0 91.7 0.0 74.0 104.4 65.1 67.2 26.1 40.3 80.4 43.1 80.6 64.7 34.5 15.9 
31.9 5.5 66.5 16.3 19.9 40.9 18.8 75.9 0.0 68.8 13.5 48.0 58.2 64.7 35.9 62.5 32.5 13.9 39.5 60.7 
100.5 73.4 109.4 57.5 80.6 37.9 71.6 106.8 72.0 0.0 60.7 37.2 105.5 119.4 104.8 118.8 101.3 79.7 82.7 88.8 
41.2 17.0 59.3 9.0 19.8 28.9 26.9 69.2 16.4 65.2 0.0 35.3 53.4 63.2 46.1 61.8 43.1 19.3 31.8 50.6 
74.6 49.7 71.7 36.1 50.4 17.6 57.9 69.5 50.5 37.5 39.2 0.0 69.3 84.2 81.1 84.1 78.3 53.7 47.2 51.5 
58.9 58.1 10.3 61.1 40.4 76.0 76.2 30.9 59.5 110.0 54.5 72.7 0.0 17.0 56.0 18.7 56.8 46.0 23.1 26.6 
55.3 64.2 25.8 73.4 50.5 86.3 82.6 40.9 68.5 120.4 64.6 86.0 17.7 0.0 52.2 3.5 54.0 51.0 37.0 43.5 
9.3 37.6 64.0 51.1 35.9 71.7 41.6 83.3 40.7 106.4 46.6 84.5 60.5 56.6 0.0 48.8 3.8 27.3 51.0 72.7 
54.3 63.3 26.9 69.8 47.9 85.2 78.4 47.2 63.2 122.2 64.3 87.4 22.7 4.8 50.0 0.0 50.7 48.7 36.9 45.2 
6.8 32.1 66.5 50.7 36.0 72.3 40.3 82.4 33.8 104.2 47.9 80.1 58.8 54.2 6.2 50.9 0.0 24.8 50.2 72.3 
20.5 13.8 52.7 29.1 14.4 48.7 29.0 67.3 17.8 83.1 19.6 54.0 47.3 53.9 29.0 52.6 26.7 0.0 30.6 53.1 
47.3 41.3 29.7 40.6 24.6 48.4 55.9 36.6 42.1 84.0 36.8 48.6 26.9 39.3 51.5 37.0 53.2 33.6 0.0 22.5 
68.8 61.0 24.7 58.1 47.7 63.7 76.8 19.8 62.3 93.6 51.5 51.8 29.7 44.2 77.1 49.9 75.6 54.2 25.2 0.0 
