40
0,48 0
0,1120 0
532,583 46
612,664 30
560,616 29
283,311 39
184,209 29
146,174 37
182,206 56
714,724 19
564,613 14
153,213 91
943,1009 85
200,253 74
363,405 17
654,686 30
429,469 63
316,336 69
368,415 34
113,147 56
271,317 30
108,177 19
805,832 13
884,924 25
168,214 34
246,293 73
335,374 61
57,66 3
397,415 88
61,99 49
500,538 23
255,307 28
204,265 71
422,452 31
218,256 94
7,68 89
44,81 55
71,131 10
730,767 6
638,674 74
0.0 35.8 11.9 66.1 55.2 55.7 56.9 65.6 13.0 50.1 44.8 81.0 61.1 73.8 30.3 63.8 60.6 79.5 32.2 78.7 36.0 86.6 87.1 58.4 54.7 47.2 53.6 91.7 36.3 58.8 68.3 48.4 71.4 50.2 36.0 54.3 54.2 40.0 32.4 37.9 
40.6 0.0 39.4 62.9 47.4 59.9 50.9 41.9 27.5 49.7 78.4 61.0 45.3 96.6 17.8 90.0 72.8 97.1 61.8 71.3 52.1 75.6 103.8 55.9 39.0 69.8 84.7 106.7 67.8 93.6 59.6 33.3 84.8 24.6 71.3 88.2 84.5 11.3 16.7 73.7 
16.4 41.3 0.0 56.0 46.7 44.6 47.8 61.1 23.4 40.2 39.1 74.6 54.4 62.8 28.2 53.6 48.6 67.7 23.0 69.0 24.2 77.5 75.3 48.5 48.4 35.8 45.6 79.8 28.5 54.5 59.3 42.7 59.5 47.7 33.2 48.8 45.7 40.1 40.6 37.3 
69.1 65.5 59.5 0.0 15.8 14.5 12.0 38.1 71.7 16.0 75.8 34.1 24.3 59.9 46.7 62.9 28.4 51.0 58.0 13.5 36.2 23.3 54.4 7.8 27.1 46.4 71.4 54.3 64.1 90.4 10.0 30.7 35.9 44.0 78.6 82.9 69.4 52.8 77.0 85.6 
57.4 50.4 51.2 16.4 0.0 19.6 3.9 26.0 58.8 10.6 73.9 30.1 12.4 67.6 31.9 67.5 36.4 61.5 54.8 24.7 32.8 31.4 66.2 10.2 12.2 48.2 72.3 67.1 61.5 89.5 13.3 14.9 46.7 28.5 74.2 82.2 70.7 37.0 62.0 80.5 
60.7 62.3 47.5 19.2 20.1 0.0 16.4 45.6 63.2 10.9 61.3 46.5 31.8 48.2 42.3 49.4 16.7 41.9 43.8 27.8 22.5 37.8 47.0 10.8 31.5 32.0 57.0 48.5 49.7 75.8 22.9 32.1 27.3 46.1 64.5 68.4 55.0 51.4 71.9 71.6 
57.8 55.3 49.3 12.2 4.0 16.8 0.0 29.3 61.2 9.1 73.1 31.4 15.3 64.6 35.0 65.2 33.2 58.1 54.2 22.0 32.0 29.6 62.6 6.4 16.0 46.3 70.8 63.4 60.8 88.5 11.4 18.7 43.1 32.4 74.1 81.1 69.1 40.8 65.3 80.5 
70.2 45.7 65.5 41.9 27.5 47.6 29.4 0.0 63.9 36.1 95.0 19.5 14.0 93.5 35.5 92.7 62.4 87.4 75.6 38.9 55.4 38.9 91.8 35.5 15.1 72.7 95.5 92.2 82.6 111.0 29.4 18.9 72.4 17.4 92.9 104.1 94.2 30.9 58.6 98.1 
16.1 29.4 27.3 72.2 58.9 66.0 62.1 65.4 0.0 55.9 57.5 81.2 62.2 86.2 28.9 76.6 70.5 91.0 45.1 83.3 46.1 90.2 98.5 63.9 55.5 59.3 66.6 102.8 49.4 71.0 72.2 49.0 81.9 47.1 48.1 66.9 67.2 34.7 20.0 48.8 
51.0 50.9 44.6 18.3 15.1 15.3 12.5 38.7 58.6 0.0 63.9 40.4 22.9 57.4 32.4 56.9 27.0 52.5 45.1 28.8 22.8 37.5 57.8 8.3 21.3 37.5 61.8 59.4 51.7 79.3 19.8 21.3 38.1 35.2 65.1 72.0 60.1 40.7 62.5 71.6 
