40
0,1034 0
71,114 90
842,873 24
468,499 51
479,494 2
283,308 84
419,442 26
582,632 42
526,562 6
554,582 92
373,407 37
627,647 33
242,285 38
0,37 21
299,354 42
489,542 87
42,67 67
134,174 15
691,721 17
410,431 16
260,300 39
236,249 10
342,385 18
651,696 2
379,419 81
483,521 57
93,149 16
175,209 95
433,458 74
86,126 67
125,172 3
11,37 79
907,940 27
773,792 71
206,252 42
511,533 17
268,303 91
75,85 4
362,405 64
171,188 24
0.0 6.7 27.1 19.7 50.0 47.3 38.9 37.9 55.9 60.2 58.4 42.1 29.7 71.5 29.6 34.5 47.0 24.9 44.6 47.3 33.4 62.9 24.1 57.2 15.9 23.8 74.7 55.2 11.7 35.3 33.9 74.0 72.0 46.1 24.3 49.7 8.3 50.6 57.1 22.2 
8.7 0.0 33.7 26.4 46.2 52.6 39.8 43.5 59.2 63.0 57.0 40.3 27.2 67.1 35.7 33.4 41.2 31.0 48.1 43.5 29.6 61.6 27.3 60.9 22.0 17.7 68.9 61.1 5.6 29.1 28.3 75.5 75.1 40.2 31.0 47.5 13.9 51.9 50.6 18.1 
30.3 36.5 0.0 7.9 66.2 26.5 41.3 17.6 44.2 50.2 65.9 53.0 51.7 88.4 19.5 52.9 69.9 17.7 34.0 63.7 51.5 68.9 24.0 43.6 18.7 50.7 96.5 30.2 37.7 59.7 60.2 68.4 59.8 69.3 4.7 60.7 23.5 48.5 82.1 47.3 
21.5 27.7 8.0 0.0 62.7 33.1 41.1 23.7 48.4 54.1 64.9 50.8 43.8 84.9 16.9 45.4 64.4 13.5 37.5 60.1 47.2 68.4 23.0 48.4 11.3 43.0 91.5 37.9 30.8 53.6 52.4 71.3 64.5 63.6 4.6 58.6 15.5 49.9 75.9 39.3 
53.9 48.7 69.0 65.5 0.0 67.1 32.0 62.7 56.3 55.1 21.9 16.0 67.9 22.2 77.9 76.1 20.7 73.3 51.2 2.7 16.6 26.6 43.0 60.1 64.9 49.6 34.5 79.7 40.9 26.7 57.3 54.6 65.5 21.8 66.6 12.9 58.2 38.6 35.0 57.6 
51.0 56.3 31.0 33.6 71.7 0.0 35.4 9.5 22.4 28.9 58.1 51.3 75.7 87.5 45.3 78.2 78.0 44.2 17.6 65.2 57.2 59.2 28.3 20.1 44.4 70.4 101.1 12.7 54.5 71.1 81.0 48.2 35.6 77.9 31.2 57.3 47.1 35.2 92.6 69.4 
43.2 41.6 44.2 41.3 33.6 36.8 0.0 32.5 25.8 26.7 24.7 16.0 67.0 52.1 58.0 73.0 46.2 54.3 19.1 30.4 26.0 27.5 18.1 29.1 48.3 53.6 66.5 48.1 37.6 43.0 64.3 35.8 38.8 46.5 43.5 21.9 44.8 12.3 61.7 57.4 
38.8 46.3 19.8 24.2 62.9 10.8 32.8 0.0 27.3 33.7 56.7 47.4 66.2 84.0 37.0 68.7 71.5 35.4 18.7 60.6 51.1 58.6 21.1 26.2 35.0 61.3 95.9 18.5 45.7 63.6 71.8 52.6 42.4 71.3 22.2 54.2 37.5 35.6 85.6 60.0 
57.6 60.7 46.7 50.1 57.9 23.9 27.1 28.5 0.0 6.5 41.4 40.7 85.6 73.6 63.7 90.0 72.0 61.5 11.4 55.2 51.8 41.1 31.9 3.9 59.0 75.6 90.7 32.8 58.9 68.5 86.5 25.8 16.3 72.4 48.3 44.2 58.8 18.1 87.5 77.4 
63.4 63.7 52.0 57.8 58.6 30.3 28.2 33.8 9.9 0.0 38.2 40.0 89.8 70.9 69.7 94.6 72.1 67.3 16.5 54.2 52.5 37.2 36.0 9.3 64.3 78.7 89.1 39.0 62.1 69.7 89.6 19.3 12.3 72.5 54.3 42.5 63.7 16.4 87.6 81.1 
61.8 60.2 67.5 68.8 26.9 59.0 26.0 57.2 44.0 39.3 0.0 16.6 82.4 32.8 81.7 89.8 42.5 77.6 40.4 22.6 30.6 5.1 42.0 45.4 70.7 65.7 52.4 70.6 52.9 46.3 74.9 33.4 46.7 43.5 67.8 10.7 65.7 23.6 56.9 72.1 
44.0 41.3 54.7 52.4 19.0 51.8 17.9 51.3 44.7 40.3 18.7 0.0 65.8 36.5 67.0 73.1 32.2 62.7 35.2 14.5 15.1 21.5 29.0 44.3 55.2 49.4 50.5 63.9 36.2 32.3 59.0 43.1 51.2 32.8 54.1 7.8 49.7 23.6 47.7 55.5 
29.8 29.0 55.3 43.9 69.9 77.1 71.3 66.4 88.7 93.2 86.5 67.3 0.0 85.9 42.3 8.7 55.6 39.1 74.3 65.4 52.6 87.3 53.7 86.9 33.3 18.7 81.1 81.8 29.8 43.5 17.2 102.7 101.7 54.2 47.3 72.3 28.7 79.1 58.1 10.3 
73.8 68.2 90.4 89.8 24.1 92.4 53.9 87.6 76.3 73.7 37.4 39.5 86.6 0.0 99.9 94.4 31.0 95.3 70.6 24.8 38.2 35.1 65.0 77.6 86.8 67.1 22.3 100.2 61.6 42.4 72.7 64.9 79.5 32.5 88.8 30.2 79.8 55.5 38.0 75.9 
30.5 40.4 21.0 19.9 79.5 48.4 62.4 40.8 65.0 71.4 83.5 68.0 44.0 104.2 0.0 40.5 76.7 4.7 53.3 75.2 61.7 85.3 39.9 63.1 13.7 48.4 104.3 46.0 41.2 64.8 55.5 87.6 79.3 75.8 15.4 74.9 21.7 66.7 86.3 41.8 
36.9 38.1 52.9 47.5 76.4 79.7 76.8 72.0 92.6 98.8 90.3 76.6 10.0 98.8 43.2 0.0 64.2 38.1 78.6 73.5 60.5 94.6 58.5 91.0 34.2 27.3 89.8 83.0 36.9 52.1 25.4 108.5 106.3 62.9 48.3 79.9 31.4 85.0 66.7 18.5 
52.0 44.3 71.9 67.6 21.2 78.2 50.3 74.6 74.0 75.9 47.4 37.2 59.2 34.2 78.1 64.4 0.0 71.9 64.6 19.9 20.9 47.3 50.4 75.4 62.9 36.9 27.7 89.8 35.5 12.5 41.6 74.4 83.5 1.4 68.8 32.6 55.1 55.8 15.4 46.1 
27.0 35.1 19.8 13.9 77.9 47.1 58.3 37.2 63.8 71.9 81.9 67.7 43.8 96.3 7.8 39.9 74.5 0.0 50.8 70.6 57.1 81.3 36.2 61.1 9.0 44.1 99.6 46.2 36.5 60.1 51.5 84.8 77.4 71.0 13.2 70.6 17.1 63.4 81.6 37.9 
48.5 51.3 36.7 37.8 56.0 20.2 22.1 20.0 13.8 20.8 42.3 37.1 75.1 70.8 56.8 82.3 65.3 53.4 0.0 49.6 43.8 41.5 20.7 12.8 47.8 64.7 85.7 30.1 48.1 59.7 75.7 34.4 27.6 64.7 37.9 40.4 47.5 17.6 79.8 66.2 
50.2 44.5 67.0 63.2 5.6 69.5 33.4 65.3 58.6 57.8 25.3 18.8 68.4 26.7 78.9 77.9 20.2 72.9 52.5 0.0 13.9 27.5 40.7 58.8 62.3 47.2 36.0 77.7 38.3 24.7 55.1 54.7 64.9 20.8 64.0 12.8 55.5 37.7 34.7 55.1 
