40
0,1120 0
532,583 98
612,664 89
560,616 99
283,311 22
184,209 1
146,174 92
182,206 10
714,724 21
564,613 76
153,213 3
0,48 86
943,1009 66
200,253 62
363,405 45
654,686 43
429,469 14
316,336 27
368,415 90
113,147 32
271,317 76
108,177 63
805,832 63
884,924 38
168,214 10
246,293 33
335,374 52
57,66 30
397,415 34
61,99 62
500,538 69
255,307 82
204,265 23
422,452 78
218,256 34
7,68 47
44,81 2
71,131 91
730,767 11
638,674 95
0.0 35.8 11.9 66.1 55.2 55.7 56.9 65.6 13.0 50.1 44.8 81.0 61.1 73.8 30.3 63.8 60.6 79.5 32.2 78.7 36.0 86.6 87.1 58.4 54.7 47.2 53.6 91.7 36.3 58.8 68.3 48.4 71.4 50.2 36.0 54.3 54.2 40.0 32.4 37.9 
40.0 0.0 39.4 62.9 47.4 59.9 50.9 41.9 27.5 49.7 78.4 61.0 45.3 96.6 17.8 90.0 72.8 97.1 61.8 71.3 52.1 75.6 103.8 55.9 39.0 69.8 84.7 106.7 67.8 93.6 59.6 33.3 84.8 24.6 71.3 88.2 84.5 11.3 16.7 73.7 
13.3 44.0 0.0 56.0 46.7 44.6 47.8 61.1 23.4 40.2 39.1 74.6 54.4 62.8 28.2 53.6 48.6 67.7 23.0 69.0 24.2 77.5 75.3 48.5 48.4 35.8 45.6 79.8 28.5 54.5 59.3 42.7 59.5 47.7 33.2 48.8 45.7 40.1 40.6 37.3 
70.6 66.4 56.4 0.0 15.8 14.5 12.0 38.1 71.7 16.0 75.8 34.1 24.3 59.9 46.7 62.9 28.4 51.0 58.0 13.5 36.2 23.3 54.4 7.8 27.1 46.4 71.4 54.3 64.1 90.4 10.0 30.7 35.9 44.0 78.6 82.9 69.4 52.8 77.0 85.6 
55.3 50.0 47.7 17.9 0.0 19.6 3.9 26.0 58.8 10.6 73.9 30.1 12.4 67.6 31.9 67.5 36.4 61.5 54.8 24.7 32.8 31.4 66.2 10.2 12.2 48.2 72.3 67.1 61.5 89.5 13.3 14.9 46.7 28.5 74.2 82.2 70.7 37.0 62.0 80.5 
56.6 63.1 48.2 16.2 21.0 0.0 16.4 45.6 63.2 10.9 61.3 46.5 31.8 48.2 42.3 49.4 16.7 41.9 43.8 27.8 22.5 37.8 47.0 10.8 31.5 32.0 57.0 48.5 49.7 75.8 22.9 32.1 27.3 46.1 64.5 68.4 55.0 51.4 71.9 71.6 
60.3 51.3 50.9 13.0 5.2 20.3 0.0 29.3 61.2 9.1 73.1 31.4 15.3 64.6 35.0 65.2 33.2 58.1 54.2 22.0 32.0 29.6 62.6 6.4 16.0 46.3 70.8 63.4 60.8 88.5 11.4 18.7 43.1 32.4 74.1 81.1 69.1 40.8 65.3 80.5 
68.8 45.8 63.1 42.9 28.0 48.8 32.5 0.0 63.9 36.1 95.0 19.5 14.0 93.5 35.5 92.7 62.4 87.4 75.6 38.9 55.4 38.9 91.8 35.5 15.1 72.7 95.5 92.2 82.6 111.0 29.4 18.9 72.4 17.4 92.9 104.1 94.2 30.9 58.6 98.1 
15.0 30.3 25.9 73.8 59.6 67.5 66.0 65.4 0.0 55.9 57.5 81.2 62.2 86.2 28.9 76.6 70.5 91.0 45.1 83.3 46.1 90.2 98.5 63.9 55.5 59.3 66.6 102.8 49.4 71.0 72.2 49.0 81.9 47.1 48.1 66.9 67.2 34.7 20.0 48.8 
51.7 54.4 41.9 16.6 15.1 14.8 9.3 36.1 56.3 0.0 63.9 40.4 22.9 57.4 32.4 56.9 27.0 52.5 45.1 28.8 22.8 37.5 57.8 8.3 21.3 37.5 61.8 59.4 51.7 79.3 19.8 21.3 38.1 35.2 65.1 72.0 60.1 40.7 62.5 71.6 
48.8 78.7 43.2 78.8 76.3 62.4 74.0 96.8 58.5 67.1 0.0 104.1 84.9 44.0 66.4 30.6 53.2 56.7 19.4 89.1 41.1 99.1 63.9 70.3 80.4 30.9 13.1 70.1 12.4 16.0 83.1 76.1 57.7 84.5 12.2 9.7 15.3 78.8 77.2 18.3 
81.6 64.7 76.9 38.3 32.0 48.6 34.7 24.1 82.3 44.5 104.3 0.0 20.1 94.0 52.3 96.0 62.3 85.0 84.9 28.0 63.0 23.6 87.9 35.7 26.3 77.7 102.2 87.0 91.7 119.7 24.2 32.6 70.0 36.4 104.0 112.4 100.5 49.8 77.7 110.0 
62.0 48.7 58.1 27.7 17.1 35.8 18.2 18.2 67.0 26.6 87.3 21.0 0.0 79.9 33.4 79.9 48.6 73.4 65.5 27.4 44.1 30.3 77.7 21.5 6.7 60.3 84.1 78.2 72.4 100.7 16.5 13.2 58.4 22.2 84.2 93.5 82.6 34.0 61.4 90.0 
78.0 97.9 67.6 61.8 70.2 49.7 64.9 93.8 87.1 59.7 48.9 95.9 82.0 0.0 79.5 13.3 31.7 15.3 42.6 69.8 44.5 79.5 21.0 58.9 78.8 27.2 31.3 27.3 41.7 49.6 69.8 77.8 25.8 90.7 55.0 43.8 28.8 91.7 102.5 62.1 
33.1 21.7 30.4 48.8 33.9 46.7 36.5 39.7 33.8 37.1 68.8 53.5 35.1 84.0 0.0 73.9 54.9 79.4 48.1 56.6 35.0 62.4 85.9 39.3 26.7 53.3 70.6 88.8 54.7 82.2 45.0 20.2 66.9 19.9 61.4 76.1 70.1 12.7 30.2 65.4 
66.6 94.4 54.3 66.0 70.0 50.0 68.6 95.6 79.8 59.3 31.0 99.1 80.0 13.7 74.9 0.0 34.8 27.3 31.7 74.4 39.4 84.4 34.0 60.2 77.6 20.8 18.0 40.3 29.5 36.8 72.2 75.6 33.4 87.5 41.9 30.6 15.4 86.5 94.2 48.8 
60.9 76.1 52.3 32.8 36.7 17.4 36.7 65.4 71.5 31.9 55.7 63.2 52.6 31.9 58.2 38.4 0.0 25.5 39.3 39.5 24.5 49.6 31.3 27.3 48.1 22.2 45.9 33.9 43.5 65.9 38.2 48.2 12.0 61.9 59.3 58.5 43.5 65.5 82.5 66.9 
84.3 98.8 70.1 55.3 65.1 42.8 59.2 88.3 91.5 54.1 59.4 86.4 75.4 16.9 80.2 31.8 29.4 0.0 50.9 58.9 45.8 68.1 7.7 51.8 73.5 32.6 44.9 13.4 51.8 64.2 61.0 73.7 15.0 87.4 66.7 57.9 42.3 90.6 105.4 74.1 
32.9 65.0 27.8 59.2 57.1 44.2 55.2 76.3 45.3 45.5 22.1 86.9 68.5 44.2 50.1 35.5 40.7 51.5 0.0 71.6 22.2 81.3 58.7 52.0 61.0 18.8 22.8 64.1 6.9 35.4 64.6 56.7 47.0 65.5 20.7 28.6 22.7 60.8 63.5 28.0 
