20
0,723 0
254,285 48
152,191 82
0,28 13
326,343 19
148,178 42
556,570 34
215,249 25
19,49 55
220,236 12
380,401 78
186,235 72
337,381 49
89,104 73
634,679 77
273,283 32
108,141 42
497,517 59
175,205 35
66,88 18
0.0 25.4 61.4 41.1 27.8 62.7 32.3 77.4 27.0 95.9 37.5 72.7 54.5 53.4 8.8 50.2 5.6 19.3 46.0 68.3 
27.7 0.0 60.0 15.7 15.8 37.3 18.2 71.1 3.4 70.7 13.0 48.3 54.8 61.2 34.2 59.1 30.9 10.7 36.5 58.0 
63.4 60.2 0.0 63.2 44.2 73.1 78.2 19.1 63.3 106.4 57.4 69.5 7.3 21.9 63.3 24.3 63.9 51.8 25.8 22.5 
43.7 20.2 66.3 0.0 23.0 21.6 24.2 70.2 14.8 55.6 6.1 33.3 59.4 69.4 49.9 67.9 46.7 24.1 37.5 55.2 
31.2 20.3 44.3 27.6 0.0 41.6 34.0 55.8 19.1 77.2 17.0 47.8 39.1 46.8 34.9 45.1 33.0 9.6 21.4 43.7 
65.2 40.3 73.9 25.4 43.7 0.0 41.6 74.8 36.2 35.7 25.7 15.8 71.3 84.2 71.4 83.5 68.3 45.0 48.2 58.8 
36.1 19.4 80.1 26.0 36.1 45.7 0.0 89.1 15.1 68.7 26.2 56.0 72.8 78.1 40.4 75.7 36.6 27.2 54.6 75.6 
81.8 73.2 19.9 71.8 59.3 75.6 93.5 0.0 74.0 104.4 65.1 67.2 26.1 40.3 80.4 43.1 80.6 64.7 34.5 15.9 
29.2 4.7 68.2 16.1 19.5 39.9 19.0 77.6 0.0 68.8 13.5 48.0 58.2 64.7 35.9 62.5 32.5 13.9 39.5 60.7 
97.4 71.6 109.5 56.3 77.6 37.7 73.5 106.2 70.1 0.0 60.7 37.2 105.5 119.4 104.8 118.8 101.3 79.7 82.7 88.8 
39.3 13.3 60.4 11.0 20.6 27.3 29.3 70.1 15.4 61.7 0.0 35.3 53.4 63.2 46.1 61.8 43.1 19.3 31.8 50.6 
73.3 49.5 73.6 36.6 52.4 16.7 61.0 72.2 52.9 39.7 37.1 0.0 69.3 84.2 81.1 84.1 78.3 53.7 47.2 51.5 
59.4 55.5 10.8 61.3 39.2 75.9 73.9 29.8 61.3 105.9 58.2 70.1 0.0 17.0 56.0 18.7 56.8 46.0 23.1 26.6 
56.3 65.3 25.9 72.7 50.7 87.5 79.2 45.3 68.0 122.0 67.1 85.1 20.5 0.0 52.2 3.5 54.0 51.0 37.0 43.5 
10.9 37.1 65.3 50.3 39.9 73.7 43.3 83.2 39.9 106.9 50.6 85.1 56.7 56.4 0.0 48.8 3.8 27.3 51.0 72.7 
51.2 59.5 24.9 68.0 48.6 86.4 76.3 47.8 65.9 119.7 63.2 85.2 20.2 5.7 49.5 0.0 50.7 48.7 36.9 45.2 
8.8 31.1 65.1 48.7 33.0 71.1 39.9 84.8 33.9 102.1 44.9 82.8 58.4 58.2 7.2 50.8 0.0 24.8 50.2 72.3 
21.9 15.5 52.7 25.0 13.2 45.9 30.2 67.8 18.5 82.8 21.8 57.0 48.3 55.3 30.0 50.5 28.0 0.0 30.6 53.1 
50.6 40.4 28.1 37.7 22.4 51.6 58.4 37.7 41.6 87.0 35.9 51.5 27.6 39.7 53.8 38.5 52.6 35.3 0.0 22.5 
70.5 62.6 23.7 59.2 46.7 60.9 76.7 19.1 60.7 90.2 50.9 52.8 28.9 48.3 74.7 47.5 73.0 57.3 23.5 0.0 
