20
0,734 0
346,389 79
296,344 34
138,179 74
226,269 57
112,151 93
662,694 26
427,490 62
515,570 30
155,198 60
262,298 100
258,307 5
64,98 32
203,239 90
575,624 68
12,32 85
437,481 77
107,135 46
0,14 2
76,109 89
0.0 38.5 30.0 40.3 32.5 75.3 80.2 89.9 18.3 60.3 43.2 65.6 13.7 67.3 113.6 75.3 46.3 91.6 51.6 88.8 
41.4 0.0 18.7 38.1 7.0 53.1 54.8 52.9 45.1 41.1 40.0 27.6 36.5 38.0 76.6 44.8 10.4 54.3 14.8 52.8 
33.7 21.8 0.0 48.6 18.6 71.0 50.8 70.1 29.4 57.8 51.2 39.5 35.0 37.3 93.4 45.2 20.4 71.3 33.3 70.5 
40.8 42.0 49.8 0.0 32.5 38.2 93.0 67.9 57.6 23.9 2.9 60.1 27.1 76.1 89.5 82.5 48.2 69.9 39.3 64.7 
33.6 9.4 22.8 34.7 0.0 52.4 60.9 57.7 41.2 39.1 34.7 34.5 29.5 44.4 81.5 51.4 17.3 59.3 19.2 57.0 
80.2 53.3 72.5 39.2 52.9 0.0 99.2 44.0 90.3 15.0 36.1 57.9 63.7 82.1 59.5 85.6 58.7 45.9 42.3 39.0 
80.8 55.7 53.1 95.4 63.1 101.1 0.0 72.3 73.2 91.5 94.9 41.7 85.7 17.4 88.3 14.3 44.9 72.2 58.2 76.2 
90.1 54.8 72.5 68.8 62.1 44.0 73.1 0.0 98.1 48.2 67.3 34.8 83.6 58.7 23.7 58.2 50.0 2.0 38.5 5.3 
19.1 48.1 34.3 59.0 41.8 91.0 74.6 101.1 0.0 75.5 60.5 68.9 32.0 63.6 121.7 71.5 49.6 99.5 59.9 97.9 
60.8 43.9 61.6 28.7 40.0 17.0 94.4 50.6 76.8 0.0 22.1 52.0 48.7 74.1 67.7 78.7 48.3 50.2 33.2 44.1 
46.6 40.5 52.4 4.5 38.4 37.3 97.6 67.9 63.2 24.9 0.0 61.1 29.9 77.8 88.6 84.0 50.0 69.4 40.3 64.0 
69.7 31.2 42.4 62.0 38.5 58.3 42.3 39.1 71.0 54.1 62.6 0.0 64.1 25.5 56.1 27.7 19.5 35.4 20.8 37.2 
15.0 39.5 38.3 28.9 31.4 66.6 90.2 88.1 37.0 52.2 30.5 67.1 0.0 70.9 107.0 78.6 46.1 85.4 46.9 81.8 
68.9 42.9 37.7 76.8 44.9 85.3 21.6 59.8 68.2 75.2 77.9 27.3 73.0 0.0 77.4 7.9 27.8 58.9 40.8 62.0 
116.1 77.0 94.4 93.7 84.5 59.7 89.9 25.9 123.6 71.9 93.3 56.2 109.2 78.7 0.0 75.0 73.1 22.2 62.2 25.2 
75.9 45.0 45.2 83.3 55.5 89.1 14.7 61.4 73.5 80.3 88.8 29.1 79.8 11.9 77.4 0.0 34.3 58.1 45.7 61.9 
49.1 10.7 24.1 51.3 21.3 63.6 45.0 55.0 50.5 49.4 53.3 21.8 46.4 31.6 76.0 37.4 0.0 51.2 16.6 50.9 
92.2 57.8 71.6 71.2 64.1 49.1 75.8 2.8 100.7 50.5 74.3 38.7 88.7 60.6 26.5 60.1 53.3 0.0 40.0 7.0 
52.5 19.6 35.4 43.8 23.0 44.3 60.4 42.3 61.3 37.9 43.3 25.3 47.7 40.9 66.5 49.5 20.8 41.4 0.0 38.0 
90.4 57.0 74.0 67.5 60.3 40.8 80.2 6.4 101.8 47.5 68.8 39.5 84.8 63.8 26.6 63.7 54.9 10.3 43.0 0.0 
