20
0,731 0
111,135 44
621,637 61
287,305 92
79,104 28
154,167 27
180,196 44
369,383 89
394,403 89
188,222 60
524,549 9
326,345 68
250,258 47
9,17 35
195,216 84
22,43 16
51,77 68
456,489 17
218,245 24
218,229 5
0.0 82.4 79.9 39.8 39.6 47.8 48.8 54.7 48.9 66.5 81.5 58.2 30.8 53.0 46.0 50.3 32.9 71.8 59.2 14.6 
86.4 0.0 2.6 110.6 47.1 34.7 69.9 95.5 36.9 91.3 41.7 34.2 106.6 36.9 116.9 100.4 50.9 45.6 41.3 93.5 
83.9 4.9 0.0 108.5 44.4 32.3 68.6 94.1 35.0 90.3 42.1 32.9 104.4 35.3 114.8 98.8 48.3 45.4 40.3 91.2 
44.6 111.7 111.0 0.0 75.9 77.2 50.2 35.3 73.6 51.8 94.6 79.0 10.6 74.7 6.5 25.9 68.2 83.6 75.6 25.4 
41.8 50.1 46.4 80.8 0.0 18.8 56.0 75.7 27.5 80.2 63.3 37.9 68.9 33.7 82.5 76.2 7.8 57.9 44.3 53.3 
51.4 35.9 36.9 78.5 19.9 0.0 44.8 68.3 9.9 69.0 44.5 19.3 72.4 15.8 83.7 71.0 18.4 39.5 26.4 58.8 
50.7 73.9 71.0 52.5 61.0 46.9 0.0 25.6 36.2 24.3 44.9 35.6 51.9 33.6 55.0 31.8 49.3 33.9 29.2 48.0 
58.9 98.1 97.2 37.1 76.9 69.8 28.5 0.0 60.7 16.5 68.4 61.2 41.9 58.8 37.7 9.6 68.1 57.8 54.8 46.7 
51.8 41.4 39.8 75.7 28.9 11.0 41.0 60.8 0.0 60.1 36.5 10.8 70.1 6.2 79.9 64.5 25.0 30.3 16.7 58.0 
66.5 95.5 94.9 52.8 82.3 70.6 25.9 20.7 64.4 0.0 58.6 57.6 58.0 56.6 54.2 26.1 73.2 48.9 49.9 60.8 
84.0 45.1 46.6 96.1 67.4 44.6 47.9 73.3 37.7 59.6 0.0 25.7 94.8 30.6 99.8 76.2 61.5 11.0 22.2 86.8 
63.1 38.1 33.3 82.8 41.2 21.3 39.4 63.3 12.6 60.0 28.8 0.0 76.7 5.2 85.0 66.4 35.8 20.2 8.4 66.0 
31.1 108.7 108.1 14.2 73.2 74.5 54.4 42.7 72.0 58.2 98.7 80.5 0.0 72.1 15.8 33.4 61.4 83.9 74.4 16.1 
57.9 41.5 36.0 75.4 37.4 18.9 36.0 59.5 7.4 59.3 30.6 5.4 75.3 0.0 80.8 63.4 31.0 24.1 10.6 61.0 
48.6 117.8 115.8 10.6 84.8 84.7 57.7 41.4 83.1 56.8 101.1 86.2 17.3 83.3 0.0 28.1 74.8 88.8 81.3 31.5 
52.3 105.1 100.6 29.0 76.3 72.2 34.9 12.2 69.3 26.5 80.0 70.2 34.4 65.2 32.0 0.0 68.4 65.3 60.8 40.4 
33.3 54.1 50.6 71.5 12.7 21.6 49.6 68.6 25.3 74.7 61.9 36.1 64.9 32.4 76.0 72.8 0.0 54.9 41.0 46.1 
72.9 47.4 46.0 85.4 58.7 41.3 38.2 59.7 33.5 51.0 11.9 24.2 84.6 24.9 92.2 67.2 56.8 0.0 13.9 76.4 
61.2 42.1 43.4 79.6 44.9 28.7 33.6 55.3 18.8 51.1 23.1 12.7 79.2 14.7 81.4 63.9 43.9 18.3 0.0 65.2 
18.4 97.7 93.1 26.4 55.0 60.8 48.6 49.8 60.7 61.0 90.7 68.7 19.3 62.5 36.5 42.8 48.2 78.3 69.5 0.0 
