20
0,755 0
642,692 98
214,243 38
364,371 53
289,295 55
67,93 30
380,417 23
479,504 73
306,364 22
376,433 66
16,47 21
0,13 80
129,160 59
48,92 91
553,609 29
102,119 27
146,195 39
270,295 32
269,322 95
28,53 59
0.0 47.4 82.2 53.1 40.7 83.4 51.1 58.7 85.8 65.7 64.3 47.2 61.2 92.0 17.8 35.0 34.7 40.0 69.7 62.7 
50.0 0.0 66.8 64.6 27.1 53.9 81.2 69.6 62.0 24.4 31.0 6.1 46.4 58.9 29.8 39.1 51.0 62.4 42.2 35.9 
86.6 69.6 0.0 41.1 45.8 24.6 68.8 40.0 14.3 50.3 38.4 60.7 22.1 32.5 71.2 99.1 51.2 55.3 26.8 31.3 
55.0 69.1 44.0 0.0 37.6 57.0 28.0 5.7 52.0 63.2 52.8 59.4 31.7 67.0 50.6 81.4 18.7 15.8 48.0 45.2 
42.0 27.8 48.9 38.8 0.0 42.7 57.2 42.5 46.2 29.9 24.5 21.8 23.7 51.2 26.2 53.3 26.5 37.8 29.0 21.9 
83.4 57.6 27.1 59.0 47.7 0.0 84.7 58.0 11.5 31.9 22.9 48.5 26.2 10.0 68.5 91.3 59.9 67.7 13.7 20.9 
52.2 86.2 72.5 31.9 58.2 86.4 0.0 29.0 80.1 86.3 77.5 77.3 58.8 94.8 57.9 85.5 30.7 19.3 74.7 70.8 
60.6 73.9 43.0 9.4 46.2 62.9 33.2 0.0 51.9 66.8 56.0 64.3 33.8 67.9 56.4 87.2 24.4 20.2 50.1 48.1 
86.9 62.8 17.3 54.3 49.3 12.5 80.4 56.0 0.0 41.9 31.3 56.2 25.0 18.2 72.5 97.7 58.4 64.6 19.8 26.5 
69.0 26.2 54.1 66.1 34.6 34.5 91.2 66.8 44.8 0.0 12.2 20.5 35.2 35.1 48.2 63.5 56.0 67.0 23.5 20.4 
67.4 35.2 43.3 57.4 25.1 26.2 81.4 56.6 33.4 13.4 0.0 25.5 23.3 29.0 47.9 68.5 48.3 58.6 11.8 8.3 
51.7 6.6 63.6 63.0 22.7 50.9 77.8 69.0 57.6 24.0 30.1 0.0 40.3 53.9 29.4 43.4 46.8 58.2 36.4 30.0 
65.6 49.8 22.6 32.6 28.6 29.2 61.5 36.1 28.3 35.8 27.1 45.1 0.0 36.3 49.2 77.0 33.9 41.4 16.3 15.0 
93.4 59.4 34.7 69.3 53.1 13.8 95.9 70.1 22.9 38.5 33.9 54.1 40.6 0.0 76.5 97.3 69.7 77.7 22.5 29.3 
20.7 31.8 74.1 54.4 27.4 73.3 60.0 61.3 72.5 53.0 48.4 32.1 53.3 79.4 0.0 30.8 32.4 41.9 54.8 47.6 
37.2 42.1 99.3 83.2 58.0 94.1 87.2 90.4 101.7 65.4 70.2 47.7 77.6 99.9 34.2 0.0 63.0 71.6 78.3 71.2 
39.3 55.3 54.6 22.1 27.1 60.6 34.5 24.7 60.9 60.0 52.4 51.8 36.3 71.2 34.4 65.8 0.0 11.4 47.8 42.6 
43.3 64.1 58.7 20.6 41.2 68.0 23.2 24.2 69.2 67.6 61.4 59.5 45.4 82.3 46.3 75.9 13.8 0.0 56.7 52.2 
73.5 43.1 27.3 49.7 31.3 13.9 76.4 54.6 22.4 26.5 14.6 37.8 18.9 23.1 57.6 81.7 48.3 60.1 0.0 7.2 
64.0 37.7 33.9 48.8 22.2 23.7 71.7 50.7 29.6 23.3 13.1 31.8 17.5 30.3 52.2 72.3 44.5 52.8 7.5 0.0 
