20
0,783 0
226,269 2
598,624 8
356,379 37
285,299 43
86,124 17
155,185 31
12,60 59
62,99 20
250,286 81
697,737 49
186,220 41
444,470 70
112,125 79
68,88 31
124,145 40
396,426 60
506,544 18
13,39 4
34,86 31
0.0 11.0 65.3 22.2 67.1 44.7 76.1 59.6 15.8 97.9 36.3 95.8 76.6 53.6 55.7 99.4 87.5 63.5 52.6 78.6 
12.9 0.0 60.8 33.2 73.0 43.0 77.4 63.9 7.4 102.0 43.5 99.2 79.6 58.4 59.8 96.4 83.3 65.3 54.3 77.7 
67.8 61.9 0.0 75.5 63.5 24.0 40.1 49.5 53.4 72.1 58.4 66.7 50.3 50.9 47.9 36.9 22.5 36.9 34.5 28.3 
25.0 36.3 80.3 0.0 56.0 51.9 74.3 53.1 36.4 89.4 26.4 88.6 71.5 46.4 49.7 105.0 95.9 61.8 52.3 81.2 
69.4 73.9 64.7 57.5 0.0 46.9 32.8 14.1 69.9 33.8 31.1 34.0 22.9 15.7 16.8 72.8 72.5 27.4 30.0 47.6 
45.7 45.2 28.7 56.8 47.6 0.0 36.7 33.2 36.3 66.0 34.8 61.9 42.3 31.9 30.1 54.8 44.1 26.5 17.6 34.7 
80.9 78.9 42.9 76.8 35.3 37.4 0.0 23.7 71.7 32.0 48.6 26.8 11.6 29.8 25.7 40.0 41.8 12.6 23.4 15.9 
63.5 66.6 51.6 57.4 14.2 35.1 25.1 0.0 59.7 38.2 26.7 36.2 18.3 6.7 4.0 62.2 60.0 14.6 15.9 36.4 
16.3 12.4 54.9 37.5 70.0 40.0 73.1 64.1 0.0 97.4 41.8 94.4 74.6 54.8 55.7 89.2 75.9 59.8 48.9 71.0 
100.0 106.8 76.2 91.0 38.5 70.2 36.9 42.1 99.5 0.0 63.5 5.9 23.6 44.3 42.2 62.9 70.3 39.5 49.3 45.6 
39.4 44.7 61.9 27.3 32.8 39.7 51.0 30.1 45.5 64.4 0.0 62.3 45.1 20.0 23.4 82.4 75.7 36.5 28.4 57.3 
99.7 100.0 68.5 92.0 35.2 66.5 31.7 40.4 98.9 10.7 64.9 0.0 19.8 42.6 40.1 57.0 64.4 35.4 45.8 39.8 
78.1 79.9 54.7 71.7 23.0 44.2 13.9 18.9 76.1 27.8 46.9 23.5 0.0 25.1 21.7 51.0 53.4 15.8 25.9 27.5 
55.3 62.2 55.0 50.8 18.5 32.5 32.4 9.8 55.3 45.8 24.6 44.6 27.6 0.0 4.1 67.1 63.5 19.2 16.4 41.3 
56.7 63.9 50.8 52.8 18.0 32.0 28.3 6.8 57.4 46.7 25.2 41.2 25.6 6.4 0.0 63.0 59.7 15.1 13.5 37.2 
104.0 100.3 37.6 107.1 75.5 58.7 44.4 62.8 91.6 64.2 84.5 62.0 54.5 70.6 64.0 0.0 16.3 47.8 54.0 25.8 
89.0 83.4 23.4 98.8 72.8 48.5 42.7 65.0 78.6 70.7 76.1 64.6 54.2 67.4 60.2 21.1 0.0 45.4 48.2 25.9 
64.2 68.9 37.9 63.9 29.4 28.5 17.3 15.0 64.6 43.4 40.6 37.3 20.5 24.0 18.1 49.1 50.0 0.0 11.0 22.0 
56.3 54.4 39.4 53.2 34.1 20.8 25.9 18.6 51.0 51.6 30.8 46.0 30.3 19.6 15.3 58.8 52.3 13.7 0.0 29.0 
80.1 82.2 31.5 81.4 52.5 36.5 20.5 37.0 71.4 49.2 59.8 41.1 27.5 46.1 38.9 26.4 30.2 24.2 33.2 0.0 
