20
0,790 0
221,278 63
594,628 92
352,382 50
282,300 42
83,133 34
150,189 69
5,68 53
58,107 4
248,295 49
691,744 5
180,224 23
438,472 41
110,127 42
64,91 23
118,146 82
393,433 81
499,550 11
10,45 50
27,96 15
0.0 11.0 65.3 22.2 67.1 44.7 76.1 59.6 15.8 97.9 36.3 95.8 76.6 53.6 55.7 99.4 87.5 63.5 52.6 78.6 
14.7 0.0 60.8 33.2 73.0 43.0 77.4 63.9 7.4 102.0 43.5 99.2 79.6 58.4 59.8 96.4 83.3 65.3 54.3 77.7 
68.2 60.9 0.0 75.5 63.5 24.0 40.1 49.5 53.4 72.1 58.4 66.7 50.3 50.9 47.9 36.9 22.5 36.9 34.5 28.3 
27.1 37.9 78.7 0.0 56.0 51.9 74.3 53.1 36.4 89.4 26.4 88.6 71.5 46.4 49.7 105.0 95.9 61.8 52.3 81.2 
70.3 75.4 66.9 59.6 0.0 46.9 32.8 14.1 69.9 33.8 31.1 34.0 22.9 15.7 16.8 72.8 72.5 27.4 30.0 47.6 
46.2 43.9 25.6 52.2 47.7 0.0 36.7 33.2 36.3 66.0 34.8 61.9 42.3 31.9 30.1 54.8 44.1 26.5 17.6 34.7 
76.2 77.9 42.7 75.4 35.5 38.8 0.0 23.7 71.7 32.0 48.6 26.8 11.6 29.8 25.7 40.0 41.8 12.6 23.4 15.9 
64.4 68.1 49.5 57.0 17.9 36.5 26.9 0.0 59.7 38.2 26.7 36.2 18.3 6.7 4.0 62.2 60.0 14.6 15.9 36.4 
17.5 8.6 54.6 41.0 70.0 38.1 76.5 62.3 0.0 97.4 41.8 94.4 74.6 54.8 55.7 89.2 75.9 59.8 48.9 71.0 
102.0 104.3 73.0 90.0 35.6 70.4 34.6 40.8 99.8 0.0 63.5 5.9 23.6 44.3 42.2 62.9 70.3 39.5 49.3 45.6 
38.7 44.6 62.6 28.8 34.3 35.6 51.3 28.1 46.5 64.4 0.0 62.3 45.1 20.0 23.4 82.4 75.7 36.5 28.4 57.3 
96.7 102.1 68.6 92.8 38.9 62.5 30.2 40.9 96.7 5.9 63.5 0.0 19.8 42.6 40.1 57.0 64.4 35.4 45.8 39.8 
80.5 83.1 52.3 72.3 27.0 43.4 14.8 20.0 78.7 24.9 49.5 21.6 0.0 25.1 21.7 51.0 53.4 15.8 25.9 27.5 
54.6 59.5 54.5 49.1 18.7 36.8 29.9 10.4 58.8 49.0 21.5 45.4 27.2 0.0 4.1 67.1 63.5 19.2 16.4 41.3 
59.4 63.7 52.1 53.7 20.9 34.2 29.6 5.1 58.2 46.3 27.0 40.3 23.4 9.1 0.0 63.0 59.7 15.1 13.5 37.2 
102.1 100.1 38.4 107.8 75.4 55.9 41.7 65.8 91.2 65.0 83.3 58.0 54.3 69.5 64.4 0.0 16.3 47.8 54.0 25.8 
91.5 88.1 26.5 97.9 76.6 45.1 43.6 63.0 79.6 75.2 79.4 69.2 57.5 66.8 64.0 20.9 0.0 45.4 48.2 25.9 
67.5 66.8 37.1 64.6 30.5 28.0 17.4 16.4 62.7 44.1 37.4 39.3 16.6 20.6 16.6 49.7 50.1 0.0 11.0 22.0 
54.1 58.1 34.5 57.0 32.4 22.6 24.5 16.7 49.1 51.2 28.8 50.6 26.3 16.7 14.8 56.8 49.9 14.1 0.0 29.0 
81.7 81.1 31.7 84.4 49.7 35.4 18.3 38.7 75.7 47.6 61.2 40.9 27.8 41.3 40.7 28.3 27.2 26.8 32.5 0.0 
