40
0,919 0
806,847 94
379,433 30
867,894 57
449,476 92
629,666 13
313,334 85
480,492 14
0,22 98
114,145 62
221,251 78
63,113 100
459,471 86
442,474 76
191,241 18
46,87 16
335,356 13
108,137 34
520,570 68
661,693 61
712,752 63
32,66 81
175,199 6
226,244 51
503,520 48
343,370 5
156,180 56
102,115 27
53,93 35
52,59 73
146,181 71
559,574 95
246,273 53
7,29 44
440,466 58
260,293 80
146,194 67
20,54 44
291,322 66
586,602 62
0.0 51.8 40.1 87.5 52.5 38.7 78.8 57.4 81.9 10.1 66.8 79.1 84.1 16.3 90.0 13.0 72.1 94.8 83.5 103.5 83.8 36.7 19.3 77.2 17.0 52.9 65.0 86.5 89.6 61.1 95.2 38.6 75.3 86.4 53.9 44.5 78.8 37.1 85.8 50.8 
51.8 0.0 59.8 45.7 49.3 20.0 32.5 43.6 86.2 42.5 67.5 40.8 37.7 57.0 75.0 38.8 86.0 78.0 86.9 80.7 71.8 67.4 34.9 51.4 47.9 72.5 78.3 76.3 77.8 72.6 68.2 22.4 52.0 42.7 11.4 66.1 59.8 15.9 43.1 44.4 
43.1 60.2 0.0 72.7 22.5 60.3 70.8 32.5 41.9 35.9 28.7 63.3 75.0 25.4 55.6 39.3 32.5 60.7 43.5 71.5 48.8 12.2 33.6 52.2 55.2 14.1 25.0 50.3 53.8 20.9 67.0 37.4 49.2 73.8 53.7 6.3 48.7 45.4 72.3 24.8 
88.6 46.3 77.5 0.0 51.0 65.4 14.6 40.6 74.6 77.4 60.3 9.4 11.7 84.9 48.8 75.6 83.0 49.0 74.3 45.1 50.0 84.5 68.2 26.3 89.6 79.2 77.4 54.4 53.7 72.5 31.8 48.9 29.5 4.5 36.7 77.2 36.8 52.9 2.8 47.9 
55.7 49.8 26.3 55.8 0.0 57.2 51.2 10.4 37.3 44.6 18.6 41.7 54.8 42.3 37.5 46.0 37.3 42.2 38.2 51.5 31.3 34.8 37.8 29.6 63.5 28.4 29.9 34.4 37.3 24.3 45.3 29.1 26.7 52.6 40.0 26.2 27.3 39.2 50.9 4.8 
40.2 22.5 61.1 68.6 57.4 0.0 52.5 54.8 94.3 31.8 75.8 59.8 57.8 48.9 89.0 27.2 90.7 92.6 95.4 97.0 84.6 64.4 27.9 67.5 30.0 74.2 82.8 88.8 90.8 77.3 85.3 28.2 67.3 62.6 29.2 66.5 74.2 18.2 62.9 52.8 
83.7 36.0 71.1 19.6 51.7 55.2 0.0 41.1 80.7 68.7 64.2 15.1 5.4 78.7 58.7 66.2 86.6 59.8 80.6 57.9 58.4 81.7 59.6 33.8 78.7 79.5 80.1 63.0 63.1 74.7 44.4 40.7 36.3 10.7 25.3 76.0 44.7 42.3 11.7 47.1 
58.3 45.1 34.6 43.0 14.3 56.4 42.1 0.0 43.1 48.4 24.7 31.2 44.5 49.4 34.8 48.8 46.0 39.0 43.6 46.3 29.9 44.6 40.3 20.6 66.1 38.8 39.1 33.9 36.1 33.6 37.9 26.7 18.2 42.2 33.2 36.6 21.6 36.6 40.4 7.8 
86.4 88.6 43.8 75.5 38.4 97.0 83.7 46.6 0.0 76.6 18.7 67.0 82.6 67.3 31.2 79.2 16.1 35.0 1.8 47.4 26.4 49.4 72.0 48.3 96.2 31.6 18.9 23.4 26.2 21.1 51.4 66.5 45.1 77.9 76.2 38.7 37.9 76.5 75.7 42.0 
12.3 46.8 39.0 79.3 45.4 33.1 72.3 50.0 81.0 0.0 60.2 69.0 74.0 17.4 81.9 4.6 68.4 86.6 78.0 94.7 75.9 35.7 9.2 67.7 19.6 49.7 60.9 79.0 81.9 56.4 85.9 28.4 66.0 76.3 43.9 41.2 69.9 27.3 75.6 42.3 
